length,has_ip,suspicious_chars,https,num_subdomains,suspicious_words,has_special_chars,has_long_numbers,has_many_hyphens,suspicious_subdomains,is_shortened,brand_with_numbers,suspicious_brand_subdomain,brand_with_special_chars,suspicious_www_variation,has_homoglyphs,has_suspicious_tld,multiple_brands_in_domain,excessive_length,multiple_special_symbols,repeating_chars,has_punycode,has_ip_encoding,length_x_suspicious_chars,subdomains_x_special_chars,has_ip_x_suspicious_tld,https_x_special_chars,suspicious_chars_x_hyphens,suspicious_ratio,domain_length_ratio,special_char_density,multiple_risks,brand_confusion_score,subdomain_risk,protocol_security,character_trustworthiness,domain_legitimacy,has_numeric_in_domain,has_underscore,has_multiple_dots,digit_count,vowel_count,digit_ratio,vowel_ratio,suspicion_score,suspicious_path,domain_ends_with_number,brand_mismatch,path_with_credentials,unusual_domain_structure,dash_brand_trick,many_dots_pattern,fake_ip_pattern,suspicious_query,suspicious_fragment,tld_brand_mismatch,has_port_number,double_slash,path_destination_risk,domain_deception_score,unusual_structure_risk,query_fragment_risk,excessive_subdomains,label
25,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.08,0.0,1,0,0,1,0,1,1,0,0,3,1,0.17647058823529413,0.058823529411764705,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07692307692307693,0.0,1,0,0,1,0,1,1,0,0,3,1,0.16666666666666666,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07407407407407407,0.0,1,0,0,1,0,1,1,0,0,3,1,0.15789473684210525,0.05263157894736842,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
28,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07142857142857142,0.0,1,0,0,1,0,1,1,0,0,3,1,0.15,0.05,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
29,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06896551724137931,0.0,1,0,0,1,0,1,1,0,0,3,9,0.14285714285714285,0.42857142857142855,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
30,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06666666666666667,0.0,1,0,0,1,0,1,1,0,0,3,1,0.13636363636363635,0.045454545454545456,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
25,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.08,0.0,1,0,0,1,0,1,1,0,0,3,5,0.17647058823529413,0.29411764705882354,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07692307692307693,0.0,1,0,0,1,0,1,1,0,0,3,6,0.16666666666666666,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07407407407407407,0.0,1,0,0,1,0,1,1,0,0,3,1,0.15789473684210525,0.05263157894736842,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
28,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07142857142857142,0.0,1,0,0,1,0,1,1,0,0,3,1,0.15,0.05,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
29,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06896551724137931,0.0,1,0,0,1,0,1,1,0,0,3,1,0.14285714285714285,0.047619047619047616,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
30,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06666666666666667,0.0,1,0,0,1,0,1,1,0,0,3,1,0.13636363636363635,0.045454545454545456,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
25,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.08,0.0,1,0,0,1,0,1,1,0,0,3,5,0.17647058823529413,0.29411764705882354,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07692307692307693,0.0,1,0,0,1,0,1,1,0,0,3,1,0.16666666666666666,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07407407407407407,0.0,1,0,0,1,0,1,1,0,0,3,7,0.15789473684210525,0.3684210526315789,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
28,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07142857142857142,0.0,1,0,0,1,0,1,1,0,0,3,8,0.15,0.4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
29,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06896551724137931,0.0,1,0,0,1,0,1,1,0,0,3,1,0.14285714285714285,0.047619047619047616,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
30,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06666666666666667,0.0,1,0,0,1,0,1,1,0,0,3,1,0.13636363636363635,0.045454545454545456,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
25,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.08,0.0,1,0,0,1,0,1,1,0,0,3,1,0.17647058823529413,0.058823529411764705,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07692307692307693,0.0,1,0,0,1,0,1,1,0,0,3,1,0.16666666666666666,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07407407407407407,0.0,1,0,0,1,0,1,1,0,0,3,7,0.15789473684210525,0.3684210526315789,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
28,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07142857142857142,0.0,1,0,0,1,0,1,1,0,0,3,1,0.15,0.05,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
29,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06896551724137931,0.0,1,0,0,1,0,1,1,0,0,3,9,0.14285714285714285,0.42857142857142855,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
30,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06666666666666667,0.0,1,0,0,1,0,1,1,0,0,3,10,0.13636363636363635,0.45454545454545453,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
25,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.08,0.0,1,0,0,1,0,1,1,0,0,3,1,0.17647058823529413,0.058823529411764705,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07692307692307693,0.038461538461538464,2,0,0,1,0,1,1,0,0,3,1,0.16666666666666666,0.05555555555555555,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07407407407407407,0.0,1,0,0,1,0,1,1,0,0,3,1,0.15789473684210525,0.05263157894736842,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
28,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07142857142857142,0.0,1,0,0,1,0,1,1,0,0,3,1,0.15,0.05,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
29,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06896551724137931,0.0,1,0,0,1,0,1,1,0,0,3,9,0.14285714285714285,0.42857142857142855,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
30,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06666666666666667,0.0,1,0,0,1,0,1,1,0,0,3,1,0.13636363636363635,0.045454545454545456,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
25,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.08,0.0,1,0,0,1,0,1,1,0,0,3,5,0.17647058823529413,0.29411764705882354,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07692307692307693,0.0,1,0,0,1,0,1,1,0,0,3,6,0.16666666666666666,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07407407407407407,0.0,1,0,0,1,0,1,1,0,0,3,1,0.15789473684210525,0.05263157894736842,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
28,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07142857142857142,0.0,1,0,0,1,0,1,1,0,0,3,1,0.15,0.05,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
29,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06896551724137931,0.0,1,0,0,1,0,1,1,0,0,3,1,0.14285714285714285,0.047619047619047616,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
30,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06666666666666667,0.03333333333333333,2,0,0,1,0,1,1,0,0,3,1,0.13636363636363635,0.045454545454545456,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
25,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.08,0.04,2,0,0,1,0,1,1,0,0,3,5,0.17647058823529413,0.29411764705882354,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07692307692307693,0.0,1,0,0,1,0,1,1,0,0,3,1,0.16666666666666666,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07407407407407407,0.0,1,0,0,1,0,1,1,0,0,3,7,0.15789473684210525,0.3684210526315789,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
28,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07142857142857142,0.0,1,0,0,1,0,1,1,0,0,3,8,0.15,0.4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
29,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06896551724137931,0.0,1,0,0,1,0,1,1,0,0,3,1,0.14285714285714285,0.047619047619047616,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
30,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06666666666666667,0.03333333333333333,2,0,0,1,0,1,1,0,0,3,1,0.13636363636363635,0.045454545454545456,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
25,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.08,0.0,1,0,0,1,0,1,1,0,0,3,1,0.17647058823529413,0.058823529411764705,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07692307692307693,0.0,1,0,0,1,0,1,1,0,0,3,1,0.16666666666666666,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07407407407407407,0.0,1,0,0,1,0,1,1,0,0,3,7,0.15789473684210525,0.3684210526315789,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
28,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07142857142857142,0.0,1,0,0,1,0,1,1,0,0,3,1,0.15,0.05,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
29,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06896551724137931,0.0,1,0,0,1,0,1,1,0,0,3,9,0.14285714285714285,0.42857142857142855,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
30,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06666666666666667,0.0,1,0,0,1,0,1,1,0,0,3,10,0.13636363636363635,0.45454545454545453,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
25,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.08,0.0,1,0,0,1,0,1,1,0,0,3,1,0.17647058823529413,0.058823529411764705,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07692307692307693,0.0,1,0,0,1,0,1,1,0,0,3,1,0.16666666666666666,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07407407407407407,0.0,1,0,0,1,0,1,1,0,0,3,1,0.15789473684210525,0.05263157894736842,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
28,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07142857142857142,0.0,1,0,0,1,0,1,1,0,0,3,1,0.15,0.05,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
29,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06896551724137931,0.0,1,0,0,1,0,1,1,0,0,3,9,0.14285714285714285,0.42857142857142855,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
30,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06666666666666667,0.0,1,0,0,1,0,1,1,0,0,3,1,0.13636363636363635,0.045454545454545456,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
25,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.08,0.0,1,0,0,1,0,1,1,0,0,3,5,0.17647058823529413,0.29411764705882354,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07692307692307693,0.0,1,0,0,1,0,1,1,0,0,3,6,0.16666666666666666,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07407407407407407,0.0,1,0,0,1,0,1,1,0,0,3,1,0.15789473684210525,0.05263157894736842,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
28,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07142857142857142,0.0,1,0,0,1,0,1,1,0,0,3,1,0.15,0.05,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
29,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06896551724137931,0.0,1,0,0,1,0,1,1,0,0,3,1,0.14285714285714285,0.047619047619047616,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
30,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06666666666666667,0.0,1,0,0,1,0,1,1,0,0,3,1,0.13636363636363635,0.045454545454545456,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
25,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.08,0.0,1,0,0,1,0,1,1,0,0,3,5,0.17647058823529413,0.29411764705882354,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07692307692307693,0.0,1,0,0,1,0,1,1,0,0,3,1,0.16666666666666666,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07407407407407407,0.0,1,0,0,1,0,1,1,0,0,3,7,0.15789473684210525,0.3684210526315789,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
28,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07142857142857142,0.0,1,0,0,1,0,1,1,0,0,3,8,0.15,0.4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
29,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06896551724137931,0.0,1,0,0,1,0,1,1,0,0,3,1,0.14285714285714285,0.047619047619047616,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
30,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06666666666666667,0.03333333333333333,2,0,0,1,0,1,1,0,0,3,1,0.13636363636363635,0.045454545454545456,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
25,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.08,0.0,1,0,0,1,0,1,1,0,0,3,1,0.17647058823529413,0.058823529411764705,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07692307692307693,0.0,1,0,0,1,0,1,1,0,0,3,1,0.16666666666666666,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07407407407407407,0.0,1,0,0,1,0,1,1,0,0,3,7,0.15789473684210525,0.3684210526315789,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
28,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07142857142857142,0.0,1,0,0,1,0,1,1,0,0,3,1,0.15,0.05,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
29,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06896551724137931,0.0,1,0,0,1,0,1,1,0,0,3,9,0.14285714285714285,0.42857142857142855,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
30,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06666666666666667,0.0,1,0,0,1,0,1,1,0,0,3,10,0.13636363636363635,0.45454545454545453,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
25,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.08,0.0,1,0,0,1,0,1,1,0,0,3,1,0.17647058823529413,0.058823529411764705,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07692307692307693,0.0,1,0,0,1,0,1,1,0,0,3,1,0.16666666666666666,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07407407407407407,0.0,1,0,0,1,0,1,1,0,0,3,1,0.15789473684210525,0.05263157894736842,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
28,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07142857142857142,0.0,1,0,0,1,0,1,1,0,0,3,1,0.15,0.05,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
29,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06896551724137931,0.0,1,0,0,1,0,1,1,0,0,3,9,0.14285714285714285,0.42857142857142855,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
30,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06666666666666667,0.0,1,0,0,1,0,1,1,0,0,3,1,0.13636363636363635,0.045454545454545456,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
25,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.08,0.0,1,0,0,1,0,1,1,0,0,3,5,0.17647058823529413,0.29411764705882354,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07692307692307693,0.0,1,0,0,1,0,1,1,0,0,3,6,0.16666666666666666,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07407407407407407,0.0,1,0,0,1,0,1,1,0,0,3,1,0.15789473684210525,0.05263157894736842,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
28,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07142857142857142,0.0,1,0,0,1,0,1,1,0,0,3,1,0.15,0.05,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
29,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06896551724137931,0.0,1,0,0,1,0,1,1,0,0,3,1,0.14285714285714285,0.047619047619047616,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
30,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06666666666666667,0.0,1,0,0,1,0,1,1,0,0,3,1,0.13636363636363635,0.045454545454545456,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
25,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.08,0.0,1,0,0,1,0,1,1,0,0,3,5,0.17647058823529413,0.29411764705882354,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07692307692307693,0.0,1,0,0,1,0,1,1,0,0,3,1,0.16666666666666666,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07407407407407407,0.0,1,0,0,1,0,1,1,0,0,3,7,0.15789473684210525,0.3684210526315789,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
28,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07142857142857142,0.0,1,0,0,1,0,1,1,0,0,3,8,0.15,0.4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
29,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06896551724137931,0.0,1,0,0,1,0,1,1,0,0,3,1,0.14285714285714285,0.047619047619047616,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
